"kills","assists","damageDealt","timeSurvived","wins","cluster"
12,0,1457.2866,10818,0,"1"
0,0,0,0,0,"1"
2198,990,339660.28,1586829,92,"2"
0,0,0,0,0,"1"
158,39,22894.256,111057,2,"1"
0,0,0,0,0,"1"
11,0,1531.983,4911,1,"1"
0,0,0,0,0,"1"
2299,931,345212.38,1583082,83,"2"
0,0,0,0,0,"1"
43,7,6158.657,19035,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
4572,1346,689709.9,2558721,145,"2"
0,0,0,0,0,"1"
228,29,31942.494,85259,5,"1"
0,0,0,0,0,"1"
0,0,18,65,0,"1"
0,0,0,0,0,"1"
7539,2393,1192290.5,3732435,269,"4"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
578,67,73717.36,162807,8,"1"
71,10,10270.644,13876,0,"1"
82,19,11971.414,31282.793,1,"1"
14,4,1548.7229,1700,0,"1"
0,0,0,1624.81,0,"1"
0,0,0,0,0,"1"
527,159,74610.945,219194.17,18,"1"
17,7,2019.4612,4509.7793,1,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
185,81,28544.934,159630,8,"1"
0,0,0,0,0,"1"
117,6,12190.275,15433,1,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
1053,167,126049.05,187583,15,"1"
0,0,0,0,0,"1"
122,14,19117.7,55703,2,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
8,0,807.81055,959,0,"1"
142,61,23481.178,104449.29,4,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
5775,1893,812726.3,3434367.8,312,"4"
0,0,0,0,0,"1"
1181,248,170260.05,606601.25,40,"1"
107,7,10570.799,11909.163,3,"1"
128,1,16717.514,43148.086,3,"1"
0,0,0,0,0,"1"
7077,2509,1037489.8,3635398.8,316,"4"
19,6,2922.321,13393.686,0,"1"
99,5,13977.477,30163,3,"1"
0,0,0,0,0,"1"
131,0,13814.571,23205,2,"1"
0,0,0,0,0,"1"
196,58,29203.346,51308,3,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
346,69,49230.87,144044,13,"1"
0,0,0,0,0,"1"
340,74,47451.418,194603,4,"1"
0,0,0,0,0,"1"
43,0,5459.6343,24203,0,"1"
3,0,302,648,0,"1"
1598,593,239833.12,1081469,90,"2"
9,9,1551.389,7012,2,"1"
60,6,10426.513,25110,1,"1"
0,0,0,0,0,"1"
28,0,3326.4192,7628.6123,1,"1"
0,0,0,0,0,"1"
783,126,100818.664,211398.78,18,"1"
0,0,0,0,0,"1"
114,21,15341.003,64000,2,"1"
0,0,0,0,0,"1"
75,0,9934.372,62386,0,"1"
0,0,0,0,0,"1"
2875,695,381598.16,1267775,141,"2"
15,3,1971.1765,2505,0,"1"
208,27,25443.953,101606.33,3,"1"
0,0,0,0,0,"1"
65,0,8072.428,34068.83,2,"1"
0,0,0,0,0,"1"
691,187,95627.65,442309.44,26,"1"
0,0,0,0,0,"1"
76,6,8589.805,12939,2,"1"
0,0,0,0,0,"1"
90,0,10375.477,12939,0,"1"
0,0,0,0,0,"1"
232,29,24011.465,41548,3,"1"
0,0,0,0,0,"1"
79,24,9835.908,33396,1,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
459,129,60172.426,248072,18,"1"
5,1,886.8074,2741,0,"1"
412,106,60427.887,259729.52,12,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
1859,628,271664.53,1366493.6,64,"2"
3163,898,422448.84,990740.1,180,"2"
155,23,20369.771,70015,1,"1"
0,0,0,0,0,"1"
67,0,6533.3843,22027,3,"1"
0,0,0,0,0,"1"
614,195,80726.445,341576,37,"1"
0,0,0,0,0,"1"
997,190,125495.61,344546.8,40,"1"
125,13,13140.662,27062.586,4,"1"
63,0,7217.2017,23164,0,"1"
15,0,1189.1287,1963,1,"1"
13759,5066,1904084.4,4756835,663,"4"
1836,551,223054.36,643386.5,132,"2"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
16,0,1852.4185,8145,0,"1"
0,0,0,0,0,"1"
283,55,32227.592,95358,19,"1"
0,0,0,0,0,"1"
1,0,413.5156,1500,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
239,80,36448.02,120052,8,"1"
0,0,0,0,0,"1"
170,42,22231.033,81153,3,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
462,128,63903.863,202170.66,17,"1"
0,0,0,0,0,"1"
75,0,7109.1724,10570.436,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
1768,254,229135.73,381177.88,21,"1"
0,0,0,0,0,"1"
407,115,58619.266,308408.44,11,"1"
0,0,0,0,0,"1"
1,0,120.87501,1708,0,"1"
10,0,678.4896,761,0,"1"
1760,748,228198.6,1114264.4,94,"2"
114,37,15276.868,47675.633,3,"1"
23,0,2603.106,6184,0,"1"
0,0,0,0,0,"1"
374,0,42138.203,115691,9,"1"
0,0,0,0,0,"1"
1104,86,127534.836,241683.2,22,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
12,1,1594.21,4332.336,1,"1"
0,0,0,0,0,"1"
1023,260,132842.52,451160.44,43,"1"
0,0,0,0,0,"1"
11,7,1970.8822,6757,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
401,143,59917.09,180197,14,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
138,4,13544.274,102202.44,1,"1"
0,0,0,0,0,"1"
1368,482,201702.95,1121970,85,"2"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
147,0,15779.93,31117,1,"1"
0,0,0,0,0,"1"
1420,152,154419.55,256226,82,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
29,0,2564.8582,1926,0,"1"
0,0,0,0,0,"1"
558,110,62645.35,125371,20,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
4,0,488.1233,3901.227,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
3207,1148,436195.38,1688813.8,140,"2"
0,0,0,0,0,"1"
282,79,41516.918,200708,9,"1"
1,2,365.68332,1488,0,"1"
9,0,1544.7698,10316,0,"1"
0,0,0,0,0,"1"
867,319,128058.23,554087,42,"1"
59,24,8030.6187,40725,4,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
187,41,25389.39,111912.484,5,"1"
0,0,0,0,0,"1"
148,14,15874.891,16572,4,"1"
0,0,0,0,0,"1"
29,0,3231.3052,7118,0,"1"
41,0,3313.5918,2720,0,"1"
1741,413,202533.53,276323.66,49,"1"
6,1,638.7308,637,0,"1"
11,1,2055.7146,9961.926,0,"1"
0,0,0,0,0,"1"
1251,0,117054.516,110417.78,23,"1"
0,0,0,0,0,"1"
730,154,88787.28,179351.52,23,"1"
22794,6804,3023591.8,6901229,1161,"3"
8,0,1017.42053,7471.8423,0,"1"
0,0,0,0,0,"1"
0,0,19.8,813.341,0,"1"
0,0,0,0,0,"1"
2285,443,267076.84,1153064.2,160,"2"
0,0,0,0,0,"1"
24,5,3049.7363,17843,0,"1"
0,0,0,0,0,"1"
15,0,1801.3225,9241,0,"1"
0,0,0,0,0,"1"
262,74,34672.797,130596,17,"1"
0,0,0,0,0,"1"
347,82,49175.18,177813.34,5,"1"
0,1,0,512.55597,0,"1"
23,1,2488.2341,7375.6436,0,"1"
0,0,0,0,0,"1"
4820,1703,733764.2,3022641,186,"2"
19,7,2653.559,17841.518,2,"1"
104,14,14140.265,60891,2,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
579,173,91821.04,375107,22,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
8,0,865.328,4458,0,"1"
0,0,0,0,0,"1"
5085,1639,718049.7,3560865.5,293,"4"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
167,42,24084.297,64901,5,"1"
0,0,0,0,0,"1"
899,197,130079.1,405680.06,22,"1"
0,0,0,0,0,"1"
180,0,21550.566,80537,2,"1"
0,0,0,0,0,"1"
3858,1716,584358.94,2821725,193,"2"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
973,305,127280.48,501564.3,41,"1"
0,0,0,0,0,"1"
43,7,6513.2817,15251,1,"1"
0,0,0,0,0,"1"
59,0,7413.887,29560,1,"1"
0,0,0,0,0,"1"
797,221,109497.92,229028,11,"1"
0,0,0,0,0,"1"
228,38,31477.88,76561.43,8,"1"
1943,413,254965.9,401347.16,25,"1"
50,2,5395.0103,13586.527,0,"1"
0,0,0,0,0,"1"
1626,420,223012.53,437282.8,42,"1"
0,0,0,0,0,"1"
479,108,60248.285,140852.4,12,"1"
0,0,0,0,0,"1"
208,0,21611.18,49440,5,"1"
0,0,0,0,0,"1"
1366,439,185670.14,490152.78,43,"1"
0,0,0,0,0,"1"
15,2,2688.7725,9949,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
1504,342,178169.9,509539,61,"1"
0,0,0,0,0,"1"
23,1,2642.6802,3770.0469,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
2044,410,269184.38,549611.75,44,"1"
0,0,0,0,0,"1"
16,0,1630.1812,5196,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
546,109,73774.05,195112,16,"1"
0,0,0,0,0,"1"
1,0,10,1456,0,"1"
0,0,0,0,0,"1"
51,0,5517.7764,18647,0,"1"
0,0,0,0,0,"1"
1314,451,213657.72,744498,40,"1"
0,0,0,0,0,"1"
30,3,3684.4727,14333,0,"1"
0,0,0,0,0,"1"
1605,0,201892.23,752834,2,"1"
5,0,474.63565,1303,0,"1"
315,64,37456.523,131798,9,"1"
0,0,0,0,0,"1"
54,3,5566.322,16775,1,"1"
0,0,0,0,0,"1"
5,0,560.56354,3191,0,"1"
0,0,0,0,0,"1"
82,33,13148.9375,58312,4,"1"
8,10,1721.6682,9906,1,"1"
595,110,77473.66,251948.1,13,"1"
13,0,1396.181,9453.626,0,"1"
145,0,15334.425,36668.543,4,"1"
0,0,0,0,0,"1"
7622,2820,1075264,5042289,297,"4"
3010,848,352204.8,672573.75,37,"2"
38,6,5332.0806,24680.195,1,"1"
0,0,0,0,0,"1"
38,1,4501.6846,17694.27,0,"1"
0,0,0,0,0,"1"
1202,400,169684.9,728673.9,46,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
16,0,1498.1414,3392,1,"1"
0,0,0,0,0,"1"
198,43,27968.611,79064,11,"1"
0,0,0,0,0,"1"
898,127,112797.25,177672.88,19,"1"
29,1,2846.0833,5342.49,0,"1"
18,0,1767.1188,2253.843,0,"1"
0,0,0,0,0,"1"
1479,404,187544.53,310365.5,31,"1"
0,0,0,0,0,"1"
459,98,64414.145,231577,3,"1"
6,3,921.3743,3779,0,"1"
42,0,4998.483,24598,0,"1"
3,0,235.86998,1592,0,"1"
2416,853,366438.6,1545599.1,106,"2"
0,0,28.81533,1868,0,"1"
233,41,32129.135,98485.19,4,"1"
0,0,0,0,0,"1"
69,2,8630.769,22898.46,3,"1"
0,0,0,0,0,"1"
890,311,131967.55,359351.94,38,"1"
9,7,3294.6025,6904.759,0,"1"
765,180,109661.98,467333.72,7,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
6573,2453,893198,3346838.2,171,"4"
0,0,0,0,0,"1"
3009,627,454475.9,1660018,47,"2"
0,0,0,0,0,"1"
4441,249,557032.44,1694920.6,65,"2"
0,0,0,0,0,"1"
5961,1438,911622.75,3028462.2,186,"2"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
3,0,306.31577,9549.346,0,"1"
0,0,0,0,0,"1"
466,158,65893.28,410023.66,23,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
25563,5683,3017602.8,7923631,540,"3"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
731,181,115854.16,415123,28,"1"
1738,2,173922.95,449629.22,87,"1"
513,0,67873.33,267856,14,"1"
682,113,69390.92,119868.734,46,"1"
1003,477,168406.69,562548,57,"1"
0,0,0,0,0,"1"
283,70,47434.934,103871,9,"1"
0,0,0,0,0,"1"
9,0,978.65186,2377,1,"1"
7,2,1594.5952,5464,0,"1"
3588,1153,600388.25,1300550,133,"2"
0,0,0,0,0,"1"
1843,479,249080.03,418792.44,77,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
629,226,86674.81,138920,28,"1"
14141,5858,2060133.1,3164947.5,704,"4"
0,0,0,0,0,"1"
142,34,19493.059,29354,1,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
40,8,5300.97,25814.492,2,"1"
713,203,105368.12,180160,17,"1"
843,152,116738.78,867397.4,23,"1"
0,0,0,0,0,"1"
1173,0,121854.055,549739.2,21,"1"
0,0,0,0,0,"1"
2165,433,237770.1,950928.6,146,"2"
0,0,0,0,0,"1"
0,1,73.36328,2526,0,"1"
146,53,22116.29,101682,5,"1"
0,0,0,0,0,"1"
5,0,683.3619,2848,0,"1"
25,7,2862.0415,10680,0,"1"
435,227,61675.043,290234,18,"1"
0,0,0,0,0,"1"
4041,791,540852.56,1612345.8,129,"2"
0,0,0,0,0,"1"
408,14,48466.34,122914.16,4,"1"
117,26,14784.056,67398.03,1,"1"
1855,642,267563.78,794037.5,81,"2"
1,0,124.29232,733,0,"1"
581,165,88339.82,220631.28,13,"1"
260,0,25250.2,35229.05,4,"1"
399,0,52583.88,135824.75,6,"1"
200,60,19662.28,43183.08,21,"1"
1301,519,196717.34,494156.75,40,"1"
37,5,5202.886,32888.36,0,"1"
1,0,436.1168,4480,0,"1"
4,0,437.60922,970.908,0,"1"
0,0,0,0,0,"1"
98,45,15081.097,94146.24,3,"1"
14,10,2587.6624,18896.031,3,"1"
0,0,0,0,0,"1"
542,72,74240.016,128285.44,6,"1"
0,0,0,0,0,"1"
53,0,5857.833,10039,1,"1"
115,33,16737.9,36177,1,"1"
10142,2804,1429189.9,2708334,248,"4"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
426,89,64653.617,113636.25,6,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
6546,2063,1061042.8,4985705,228,"4"
264,56,34999.543,145636,3,"1"
47,14,8867.784,40907,1,"1"
259,0,28663.062,143491,10,"1"
118,0,12609.854,44242,2,"1"
6279,1458,809627.3,2841161.2,272,"2"
409,131,63882.617,258196,23,"1"
0,0,0,0,0,"1"
14,2,1627.2764,4161,1,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
80,14,10606.146,18350,2,"1"
287,77,39230.406,82919,5,"1"
0,0,0,0,0,"1"
3516,668,537265.6,1662320.2,48,"2"
0,0,0,0,0,"1"
930,16,119591.89,445177.6,9,"1"
0,0,0,0,0,"1"
4038,1257,633435,2164854.5,96,"2"
0,0,0,0,0,"1"
1505,383,219459.62,507860.7,57,"1"
4,0,400,1743,0,"1"
153,7,18558.418,60767.754,1,"1"
0,0,0,0,0,"1"
2443,878,381480.53,963030.25,109,"2"
24,2,3361.0146,10441,1,"1"
172,56,24872.219,91318,5,"1"
2,0,294.925,1113,0,"1"
5,0,475.2002,2777,0,"1"
362,164,58753.168,226336,8,"1"
2719,981,421400.88,1371967,97,"2"
0,0,0,0,0,"1"
1190,184,165159.39,379230.75,18,"1"
65,0,7419.9507,25806.186,1,"1"
0,0,0,0,0,"1"
254,56,37439.875,209756.45,6,"1"
13526,2035,2004101.1,3775334.8,230,"4"
0,0,0,0,0,"1"
454,136,76865.03,341459.25,7,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
943,308,146771.16,720979.25,31,"1"
9906,3003,1697293.2,6539380,371,"4"
393,46,46835.99,137980.77,11,"1"
1703,364,215525.05,534269.25,31,"1"
313,2,33095.992,98724.49,4,"1"
367,17,48983.707,185788.67,2,"1"
2493,284,271701.4,590306.2,60,"2"
3627,1024,516302.84,1569145.5,91,"2"
992,193,130470.53,693219,31,"1"
805,218,114733.38,665856,37,"1"
65,0,7688.4033,52796,2,"1"
424,0,54760.902,272463,16,"1"
1561,553,184153.44,846043,88,"2"
1734,587,240311.1,1142638,88,"2"
0,0,0,0,0,"1"
310,51,44878.04,116157,4,"1"
8,0,762.95447,935,0,"1"
160,0,18290.572,34481,3,"1"
0,0,0,118,0,"1"
570,144,78480.93,173491,10,"1"
417,57,48541.113,136276,6,"1"
5068,831,695695.8,1200760,76,"2"
254,0,26730.635,81839,2,"1"
1765,0,216093.64,400826,17,"1"
1237,238,142406.36,363800,34,"1"
7381,2006,1101497.2,2038685,162,"4"
0,0,0,0,0,"1"
9,1,1228.1554,4705,0,"1"
0,0,0,0,0,"1"
1,0,100,349,0,"1"
5,1,599.44763,3261,0,"1"
2205,1065,351622.5,1476113,100,"2"
1,1,306.93936,357,0,"1"
35,10,4330.1523,9195,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
137,35,19090.871,43350.53,7,"1"
652,233,96733.86,303090.1,9,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
1090,464,162374.89,664565.25,47,"1"
53,8,7928.0293,28802.27,0,"1"
20994,5140,2920920.8,4809055,975,"3"
142,2,16395.213,48754.97,4,"1"
803,27,93845.79,204592.94,21,"1"
3033,262,314613.75,337806.28,83,"2"
7366,2545,1092160,2276654,299,"4"
103,22,12736.125,64408,4,"1"
335,89,47417.832,139252,6,"1"
0,0,0,0,0,"1"
11,0,1377.1562,4367,0,"1"
944,327,128537.87,388943,20,"1"
4087,1473,593235.6,1777496,117,"2"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
17,0,2416.4543,6678,0,"1"
662,259,86065.555,426922.94,50,"1"
1615,607,245206.4,802094,95,"2"
0,0,0,0,0,"1"
1282,217,175709.6,520043.2,19,"1"
1616,72,192450.55,766677,18,"1"
2708,91,334622.2,1037378.5,50,"2"
0,0,0,0,0,"1"
18410,5000,2522229,7899410.5,544,"3"
324,66,45930.293,150470,6,"1"
0,0,0,0,0,"1"
3,0,365.32755,1517,0,"1"
0,0,0,0,0,"1"
701,259,106159.83,348340.75,32,"1"
0,0,0,0,0,"1"
25,6,4585.336,34459.266,0,"1"
495,150,77601.24,410518.12,16,"1"
270,16,32432.688,153294.9,4,"1"
601,9,73208.86,264886.8,12,"1"
0,0,0,0,0,"1"
35,11,5624.591,31918.625,1,"1"
154,41,25629.414,248969.33,2,"1"
29,11,5564.1533,54632.633,0,"1"
0,0,0,0,0,"1"
2,0,348.23,2478.101,0,"1"
574,205,79622.52,637659.2,28,"1"
95,44,14930.323,91899.17,9,"1"
10,2,1075.0352,3689.337,0,"1"
230,23,24182.916,55090.82,8,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
22,2,3879.6526,10549.316,0,"1"
1656,413,259319.36,777753.2,41,"1"
0,0,0,0,0,"1"
243,53,35008.13,76812,3,"1"
0,0,0,0,0,"1"
127,0,16519.28,41858,0,"1"
3,7,759.3288,3778,0,"1"
818,277,123340.61,340483,18,"1"
0,0,0,0,0,"1"
4075,857,542466.9,1197906.1,238,"2"
12,0,1290.3547,1739,1,"1"
3143,102,386148.47,855365.4,89,"2"
0,0,0,0,0,"1"
7176,1566,1087836.5,3030404.2,349,"4"
11,4,1658.103,9040.898,1,"1"
1075,329,159448.25,431089,30,"1"
378,0,35269.242,68125.49,9,"1"
726,0,103477.836,359864,3,"1"
953,106,90505.586,167082.97,31,"1"
2556,937,391053.3,955813,64,"2"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
69,2,8712.768,35572.93,0,"1"
122,4,16219.579,55288.344,0,"1"
41,3,5842.66,48166.19,4,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
209,56,27892.275,64318,4,"1"
0,0,0,0,0,"1"
21,0,2550.2725,7591,0,"1"
0,0,0,0,0,"1"
1343,563,198536.36,518177,44,"1"
296,45,38202.312,177889.28,3,"1"
30,11,4538.5225,21541.027,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
1154,237,156342.5,726658.5,27,"1"
548,171,78092.664,298504.28,19,"1"
127,20,15180.753,58028.33,4,"1"
346,58,51904.387,126297,2,"1"
344,0,39041.707,102258.2,5,"1"
2922,0,345290.78,573651.25,26,"1"
111,43,13868.571,40138.895,3,"1"
97,25,15328.775,39875.137,3,"1"
0,0,0,0,0,"1"
328,87,61449.645,211123.94,9,"1"
0,0,0,0,0,"1"
275,15,40587.773,145684.03,2,"1"
1052,386,198366.66,1732693.5,29,"2"
0,0,0,0,0,"1"
6,1,818.0613,3188,0,"1"
336,96,48976.375,173565,7,"1"
0,0,0,0,0,"1"
67,0,8159.291,18938,0,"1"
6,0,1086.8276,7818,1,"1"
804,256,124986.06,399930,27,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
56,3,6775.514,54614.113,1,"1"
0,0,0,0,0,"1"
3497,1355,542391.56,3528750,140,"2"
462,161,70282.29,372209.78,27,"1"
82,11,10207.729,36930,1,"1"
531,112,71602.99,185903,12,"1"
1,0,82.9998,2807,0,"1"
23,0,2303.7002,6011,0,"1"
147,30,21683.488,69790,3,"1"
1970,607,271942.25,721653,66,"2"
649,97,79129.29,252861.75,12,"1"
1887,284,245664.4,509516.03,34,"1"
235,13,26752.277,100361.94,2,"1"
3102,145,369730,742459.25,38,"2"
7064,1323,908414.56,2662957.5,137,"2"
7729,1447,1034188.94,2409710.8,200,"4"
9,0,935.5906,547,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
181,15,16028.557,12541,6,"1"
198,27,26198.719,43147,4,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
13,1,1575.8535,2484,1,"1"
452,112,71626.75,185866,12,"1"
237,37,30081.7,97898,6,"1"
1598,331,214461.61,616608,19,"1"
144,0,14825.445,32712,1,"1"
65,0,8302.825,27355,0,"1"
837,95,89868.29,188135,16,"1"
5243,1286,729305.56,1996667.9,112,"2"
613,137,93142.305,652826.6,9,"1"
899,173,127500.96,487669.38,21,"1"
1240,71,155740.22,698638.56,23,"1"
830,17,103314.35,337082.06,20,"1"
61,18,11436.381,91716.39,1,"1"
389,65,54874.203,186604.9,3,"1"
693,97,87914.8,145952.28,11,"1"
3364,559,467106.9,725179.7,70,"2"
0,0,0,0,0,"1"
1421,78,182817.92,293550,23,"1"
1122,232,154943.02,331497.94,24,"1"
5619,1755,804458.9,1297880.9,180,"2"
10,0,2199.4963,14535,1,"1"
1,0,69.37895,651,0,"1"
58,0,6968.393,37371,1,"1"
9,0,1245.9421,7000,0,"1"
7586,1208,964084.4,5263106,515,"4"
7545,1883,1194185.8,5737193,529,"4"
56,20,8616.036,72174.63,1,"1"
2,0,451.15207,3575,0,"1"
176,2,21939.506,126599.81,3,"1"
0,0,0,0,0,"1"
313,103,41011.59,267984.2,19,"1"
27,7,3471.3748,17943.094,1,"1"
0,0,0,0,0,"1"
1877,425,296063.66,794709,65,"2"
0,0,0,0,0,"1"
236,0,32274.754,104475,5,"1"
17,3,1680.2692,3968,2,"1"
2477,790,442561.62,1183668,93,"2"
0,0,0,0,0,"1"
22,6,3191.7764,6719,2,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
294,74,42367.3,119458.66,7,"1"
0,0,0,0,0,"1"
995,258,158873.33,511930.47,42,"1"
0,0,0,0,0,"1"
1151,69,160384.19,451633.94,19,"1"
2258,854,342268.38,1452438.6,95,"2"
3590,929,602662.06,1637357.2,123,"2"
0,0,0,0,0,"1"
1067,255,164442.3,445696.34,33,"1"
17,0,1421.805,1600,0,"1"
66,4,7759.8716,24576.81,0,"1"
0,0,0,0,0,"1"
1033,427,177876.1,478293,51,"1"
9,2,1063.7949,3722,0,"1"
521,122,79132.6,288303,9,"1"
25,0,2251.6304,4833,1,"1"
86,0,11521.659,37012,0,"1"
120,19,11079.803,19564,8,"1"
1776,700,280622.94,988928,61,"2"
63,16,7556.118,23615,0,"1"
123,33,19486.36,61203,3,"1"
11,0,1079.453,3252,0,"1"
94,0,13088.276,37442,0,"1"
121,26,15094.514,48759,1,"1"
183,56,29009.55,78524,5,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
899,369,166737,911925.6,33,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
11,0,1444.9956,6153,0,"1"
0,0,0,0,0,"1"
659,123,84040.08,512485,39,"1"
0,0,0,883,0,"1"
23,5,2837.2798,21886,0,"1"
0,0,0,0,0,"1"
32,0,3314.8333,8389,3,"1"
0,0,0,364,0,"1"
111,17,14594.685,56237,1,"1"
31,0,3660.9495,10824,0,"1"
216,12,25059.771,76114,3,"1"
45,6,5974.7725,20922,1,"1"
126,0,12220.163,46408,2,"1"
40,0,4678.4893,16188,0,"1"
554,110,73053.27,239585,10,"1"
52,13,7249.0063,26977,3,"1"
82,27,13063.566,204409,3,"1"
0,0,0,0,0,"1"
67,0,7306.935,41226,2,"1"
0,0,0,0,0,"1"
4031,1246,410007.94,2451828,405,"2"
0,0,0,0,0,"1"
25,6,2182.7717,15629,3,"1"
0,1,106.42499,1171,0,"1"
8,0,931.9217,10616.646,0,"1"
0,0,0,0,0,"1"
130,78,16795.04,147787,8,"1"
0,0,0,0,0,"1"
11,2,883.1313,6774,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
269,130,32715.518,261193,57,"1"
0,0,0,0,0,"1"
37,11,6172.5493,44452,0,"1"
0,0,154.79999,1292,0,"1"
0,0,37.199997,158,0,"1"
0,0,0,0,0,"1"
1089,505,141157.03,826821,129,"2"
0,0,0,0,0,"1"
42,11,6635.103,34328,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
4991,1418,648003.2,2760546.5,350,"2"
0,0,0,0,0,"1"
131,38,19673.9,124627.47,4,"1"
1,0,389.11115,1560,0,"1"
35,0,4048.9536,35174.125,1,"1"
2,0,197.93127,3476,0,"1"
2418,754,344677.47,1899432.8,144,"2"
114,45,19415.719,109383,11,"1"
93,8,10810.403,28622.117,3,"1"
38,6,4721.3657,7323,0,"1"
6,0,498.49884,2262,0,"1"
14,0,1294.6594,2070,0,"1"
253,50,36951.957,129719.51,11,"1"
0,0,0,0,0,"1"
88,26,13079.213,81141.53,2,"1"
322,108,47929.65,256701.3,6,"1"
40,0,5420.663,60281.15,0,"1"
