cluster,accountId,assists,boosts,dBNOs,dailyKills,dailyWins,damageDealt,days,headshotKills,heals,killPoints,kills,longestKill,longestTimeSurvived,losses,maxKillStreaks,mostSurvivalTime,rankPoints,rankPointsTitle,revives,rideDistance,roadKills,roundMostKills,roundsPlayed,suicides,swimDistance,teamKills,timeSurvived,top10s,vehicleDestroys,walkDistance,weaponsAcquired,weeklyKills,weeklyWins,winPoints,wins,level,season
3,account.0325b9cd02e844d9966442d57df094d3,7,35,12,7,1,2273.3997,3,3,26,0,9,318.2876,1454,15,1,1454,0,NA,2,29962.982,1,2,16,0,22.791864,0,11549,5,0,12718.312,116,8,1,0,1,Beginner,n-3
3,account.5381e83796ce452cbfb2b2ea36945c30,60,218,138,2,0,21674.754,17,37,194,0,130,327.89847,1609,101,3,1609,0,NA,52,81728.08,0,8,105,2,188.0381,1,61576,37,7,60132.99,558,3,0,0,6,Beginner,n-3
4,account.3b53a80efd7845679d111565b30a3363,135,1106,478,8,1,75497.18,19,104,925,0,435,354.0057,1673,324,3,1673,0,NA,95,782920.94,10,9,336,2,323.8851,4,312495,174,28,301746.56,2837,16,1,0,14,Intermediate,n-3
3,account.0b42db92876545f29552a4c6d33b41a6,11,35,78,54,1,10278.157,2,9,23,0,92,434.63547,1492,12,4,1492,0,NA,0,57151.855,15,21,14,0,0,0,9684,4,0,9503.389,75,54,1,0,2,Beginner,n-3
1,account.5e703883b0c04c3180ae15f0beef5b18,360,951,817,94,8,124039.24,19,225,711,0,858,466.97876,1632,162,5,1632,0,NA,157,427911.28,4,16,211,1,194.32458,3,220999,142,16,226131.83,2130,347,25,0,60,Good,n-3
3,account.00a43dec0a8e4979b3b9f465e947cd38,55,915,285,16,1,45609.27,17,69,351,0,254,383.45895,1630,150,4,1630,0,NA,50,220144.36,1,14,154,5,178.25272,4,139500,71,4,161839.27,1434,24,2,0,7,Beginner,n-3
2,account.11aab9639c954e4f8e2a122fba59f053,59,97,112,11,2,16953.396,9,25,85,0,137,262.45065,1553,31,3,1553,0,NA,17,91972.51,11,11,35,2,29.844746,1,28754,19,8,28419.746,340,11,2,0,10,Pro,n-3
4,account.6660e5ca17db43b6b312af8a3f8006d7,106,558,480,76,1,66180.8,11,141,278,0,493,265.97333,1661,130,4,1661,0,NA,64,281801.34,6,16,141,7,116.67676,3,108645,64,15,119312.61,1272,76,1,0,19,Intermediate,n-3
4,account.3210bf65d7a94bc88fa524e44bd109d8,6,38,18,17,1,2303.3972,2,4,46,0,17,266.25046,1461,5,3,1461,0,NA,3,19960.23,0,8,6,1,0,0,7344,5,0,3198.6074,62,17,1,0,1,Intermediate,n-3
3,account.c58e1d90c40f4efcaead35c947ae9eb5,43,171,141,9,1,21664.766,10,25,94,0,162,334.2684,1620,36,4,1620,0,NA,10,136995.11,10,14,44,0,244.21078,0,42122,31,7,53369.96,370,29,2,0,10,Beginner,n-3
3,account.c2a9aff94830492f84038e55f73aa761,1,14,19,21,0,2408.6267,1,5,8,0,21,95.42415,1347,5,3,1347,0,NA,3,1427.554,0,14,5,0,0,0,2470,1,0,2894.0527,37,21,0,0,0,Beginner,n-3
3,account.e06389e0d9e14a9f95277df57f4b155c,138,555,337,26,0,53392.684,12,96,595,0,320,420.959,1567,303,4,1567,0,NA,78,326385.25,1,14,310,2,420.8328,4,211321,107,6,233864.84,1901,57,0,0,16,Beginner,n-3
3,account.4132cfe028db49269c75ea49665dae28,21,63,98,37,0,13076.897,5,24,85,0,97,332.87286,1608,46,3,1608,0,NA,11,57989.86,2,12,47,4,0,0,29108,9,1,39659.246,271,49,0,0,1,Beginner,n-3
3,account.32431d078b104f7b840b6ebe8ee7b006,0,4,0,1,0,203.70499,1,0,2,0,1,11.406973,589,2,1,589,0,NA,0,0,0,1,2,1,0,0,617,1,0,1016.7503,5,1,0,0,0,Beginner,n-3
3,account.00357392ed724e3a83229823f97d592e,38,186,157,5,0,22759.34,11,43,91,0,169,277.5359,1557,59,4,1557,0,NA,19,84310.445,5,17,62,2,537.4096,0,54754,41,1,69607.39,359,13,0,0,7,Beginner,n-3
4,account.5fa74992f5f1434192af97d1046120d5,269,992,1897,99,0,239091.19,52,351,1077,0,2184,388.75952,1639,550,10,1639,0,NA,114,871557.7,662,24,565,47,460.64618,3,327537,176,12,401416.53,3173,190,1,0,34,Intermediate,n-3
4,account.ee300fcb555e49a58434705b0a221589,15,222,44,4,0,7122.1597,6,7,61,0,36,445.03824,1618,31,2,1618,0,NA,14,95773.19,0,5,31,1,0,0,31777,17,4,30137.676,315,4,0,0,1,Intermediate,n-3
3,account.bd3d4195632740ac9267972e9d744755,3,11,10,15,1,1976.037,3,3,1,0,19,448.65015,1292,3,4,1292,0,NA,0,13099.096,0,15,4,0,0,0,3008,2,0,3002.1143,42,19,1,0,1,Beginner,n-3
3,account.220559b3b8ea46df81796c71ec36d253,92,418,290,23,0,41764.14,9,74,309,0,299,297.36066,1563,119,4,1563,0,NA,48,136357.42,0,14,123,5,79.37568,2,80448,39,7,82740.04,891,23,0,0,6,Beginner,n-3
3,account.ee31ed9bcfba442fb3c28883da518bcc,1,6,5,6,0,721.5981,1,2,3,0,6,43.44883,796,2,3,796,0,NA,1,4046.9,0,5,2,0,0,0,1042,0,0,1047.241,12,6,0,0,0,Beginner,n-3
4,account.dbe384691b874119a7a50503262acc12,395,889,813,29,1,127709.74,29,213,610,0,818,375.0392,1653,222,4,1653,0,NA,134,576931.06,9,14,246,0,14.54892,3,204394,119,24,211594.39,1742,42,2,0,48,Intermediate,n-3
3,account.94b457de979c492bbc4bfdcfc44d4c59,91,520,264,14,1,37343.043,24,53,474,0,239,322.61237,1603,175,4,1603,0,NA,50,360722.06,14,8,182,9,22.676811,7,136164,54,7,158743.5,1338,28,1,0,9,Beginner,n-3
2,account.11857f5a97f7448b9ae325aa2ee2b474,6,100,35,2,0,5866.901,4,11,59,0,32,138.10187,1539,38,4,1539,0,NA,3,75207.234,2,8,38,1,25.830357,0,26657,8,5,32564.645,273,2,0,0,0,Pro,n-3
4,account.fbba631e074f4f4cbb9741264ac9a87a,6,114,59,2,0,8974.991,14,17,24,0,74,386.92303,1517,16,4,1517,0,NA,0,47308.055,3,9,18,0,0,0,19968,14,0,26247.16,173,2,0,0,3,Intermediate,n-3
4,account.c4e00cc4379e49d7a15c83fb47efcaca,1,2,1,0,1,149.5777,2,0,1,0,1,3.0361636,892,2,1,892,0,NA,0,507.287,0,1,2,0,0,0,1193,1,0,1056.4426,9,1,1,0,1,Intermediate,n-3
4,account.48eeab6f6d504591a4f58c5b2037ba28,136,688,312,24,3,45314.926,24,82,503,0,331,527.2533,1630,197,4,1630,0,NA,83,354114.38,12,15,204,8,465.49603,5,163788,100,13,175838.22,1639,123,7,0,14,Intermediate,n-3
4,account.6a90fa2eb0fb4fa9adcbb55c8f65862c,42,332,313,2,0,42548.168,24,143,172,0,481,359.9234,1566,67,6,1566,0,NA,11,198833.2,36,23,85,13,13.647652,0,67283,49,5,83326.52,698,2,0,0,24,Intermediate,n-3
1,account.33934308fdf5463a93da7179283564b3,466,1941,943,45,4,147245.08,29,269,937,0,1057,520.93933,1673,311,4,1673,0,NA,311,709974.9,11,14,368,2,411.66513,2,358960,223,22,383634.84,3526,45,4,0,82,Good,n-3
4,account.8cc0e26bf52b4e69aa905be1d4509a91,92,525,318,9,0,44994.69,13,82,486,0,294,281.14032,1560,190,4,1560,0,NA,63,118305.77,0,11,197,2,270.432,4,116767,61,5,126033.94,1333,9,0,0,12,Intermediate,n-3
4,account.a7bf3f1b7cc9497792e9fbe3659cad37,7,33,15,11,0,2568.9773,2,2,30,0,11,194.30411,1423,10,2,1423,0,NA,3,17838.646,0,3,10,1,59.011906,0,8297,5,0,15392.632,72,11,0,0,0,Intermediate,n-3
4,account.1bb78c0b2ef64d968f3f21d285128b67,177,790,523,6,1,78840.33,42,110,506,0,522,602.22516,1623,349,5,1623,0,NA,109,367059.8,5,17,356,3,397.59076,0,209702,114,20,225130.05,2271,14,1,0,16,Intermediate,n-3
2,account.d7bf4a9d662e42959ef6a67442836fc5,740,3056,757,19,2,134523.23,45,188,1996,0,828,571.5628,1708,529,3,1708,0,NA,406,1856872.4,33,7,631,14,563.98615,13,697448,454,46,807867.5,5865,19,2,0,158,Pro,n-3
3,account.5b64d4e4c58440d3b22c67cc74d0ead8,26,140,116,0,0,18214.367,16,53,111,0,123,391.4555,1657,45,4,1657,0,NA,22,120236.79,0,10,51,1,62.75169,5,45478,25,3,45395.75,332,0,0,0,6,Beginner,n-3
4,account.12c4424b3279496d88bbebc3e806e0b4,0,6,10,12,0,1144.3915,1,5,1,0,12,240.91957,1215,1,4,1215,0,NA,0,12233.238,4,12,1,0,0,0,1215,1,0,1484.7122,10,12,0,0,0,Intermediate,n-3
4,account.d971273401c9456aa1ea15ff5aab8d4f,144,649,336,15,0,52829.36,30,77,477,0,360,520.99493,1727,221,3,1727,0,NA,94,245462.53,1,15,228,6,285.0546,6,147969,72,10,149841.58,1851,64,2,0,11,Intermediate,n-3
3,account.8dca6fb5d32e48819fc786f252d8bd6b,0,11,3,2,0,272.03,1,0,4,0,2,8.446337,1238,2,1,1238,0,NA,0,1962.3491,0,2,2,0,199.1381,0,1397,1,0,1851.4468,14,2,0,0,0,Beginner,n-3
4,account.a34ae7a864e74ac0be11e8aee3621b86,200,905,492,8,1,79032.97,24,117,612,0,517,398.93713,1717,351,4,1717,0,NA,177,481455.28,0,8,371,5,572.0309,1,253405,150,10,291567.06,2179,23,2,0,26,Intermediate,n-3
3,account.d4e965b439e14c069d7ae36f2ac63350,2,2,10,9,0,862.27295,1,1,0,0,9,256.4907,1180,1,2,1180,0,NA,0,4266.0493,0,9,1,0,0,0,1180,1,0,1987.0621,11,9,0,0,0,Beginner,n-3
4,account.a2e21b5c54a34e468c056adbc89f6648,43,485,344,9,0,44042.805,24,82,227,0,377,391.50253,1640,108,4,1640,0,NA,13,214065.88,11,18,121,6,199.97275,1,85733,42,5,100540.53,975,9,0,0,17,Intermediate,n-3
2,account.f9ba985a50d340f39027fbb3fafab957,10,247,171,10,1,23858.986,24,99,44,0,260,395.0225,1513,19,4,1513,0,NA,4,176502.9,9,18,36,0,126.8416,0,35382,28,5,40991.67,390,10,1,0,24,Pro,n-3
4,account.f471788329524ad2807a74277092ec7e,40,99,140,37,1,19471.445,4,27,94,0,145,461.61142,1602,39,4,1602,0,NA,28,77273.27,3,14,44,2,0,1,35912,22,3,39946.34,327,37,1,0,7,Intermediate,n-3
4,account.d124ef61a80f4260aaa6f86ea6379e75,4,34,20,3,0,2760.9412,8,5,13,0,22,206.99338,1447,21,2,1447,0,NA,6,27380.807,1,6,21,1,22.782799,0,15392,8,0,15707.26,125,8,0,0,1,Intermediate,n-3
4,account.a8f4201272154851b8dfe102c1bce183,112,589,293,1,0,41881.688,24,67,497,0,317,356.03418,1654,193,5,1654,0,NA,91,337729.44,16,15,219,5,344.84494,5,187305,124,10,224289.69,1662,1,0,0,31,Intermediate,n-3
3,account.b7a27d7490004f7a834297f89d875876,12,99,77,2,0,11903.476,8,14,82,0,72,146.29575,1590,38,3,1590,0,NA,14,50527.227,0,8,39,0,18.027317,2,24266,15,5,29073.729,215,2,0,0,1,Beginner,n-3
3,account.9b2163acf6d8478394bed7b96d3e8be4,15,66,59,6,1,8276.889,7,17,48,0,54,224.49861,1558,46,2,1558,0,NA,14,20257.15,0,7,47,0,71.97287,0,20781,10,0,24592.494,229,6,1,0,1,Beginner,n-3
2,account.9b715ba258914fe496a9f7b667df4fe4,606,2679,774,16,2,116954.55,45,204,2325,0,873,475.81113,1734,502,4,1734,0,NA,427,1697176.1,3,9,606,8,1121.5852,13,666161,427,44,761327.75,5713,16,2,0,144,Pro,n-3
4,account.46c18f0d22b049bc8111db7736028f43,6,22,16,1,0,2078.0476,6,6,22,0,18,268.19083,1296,11,2,1296,0,NA,4,19800.729,1,5,11,0,0,0,7164,4,1,7380.954,76,1,0,0,0,Intermediate,n-3
2,account.260a3d7b30e3472cbe8a71ee374c00ff,118,852,274,17,5,45184.184,32,69,343,0,311,422.30243,1565,209,4,1565,0,NA,99,94416.05,2,17,231,3,31.545427,1,179581,153,7,335186.38,2209,64,6,0,34,Pro,n-3
2,account.80cb025619d34921ad027c287ec88a87,338,2056,682,21,1,103235.54,33,162,1433,0,678,378.61047,1653,644,4,1653,0,NA,316,1299088.6,13,10,675,14,1524.9376,7,541717,266,12,584398.75,5150,57,4,0,42,Pro,n-3
4,account.b6337932d563442d8bc90609e96e7b2f,68,669,503,10,2,64624.805,47,129,691,0,617,508.50824,1709,194,6,1709,0,NA,57,525305.6,30,15,217,8,1772.7346,3,194277,118,13,210777.95,1659,19,2,0,40,Intermediate,n-3
4,account.bed1db195c87407db9abd86a15565964,27,136,102,27,0,14273.809,6,29,83,0,108,375.2786,1456,43,3,1456,0,NA,17,54466.418,0,22,44,1,21.669134,0,26597,11,1,31672.8,297,27,0,0,1,Intermediate,n-3
3,account.f5c52647b52d49e398606dedc0a23c8d,0,13,4,6,0,822.66,1,2,6,0,6,128.76941,1631,4,1,1631,0,NA,0,5794.8096,0,6,4,0,0,0,5051,4,0,6380.537,40,6,0,0,0,Beginner,n-3
3,account.921e9659ff404b98af4934a1468830b0,0,31,7,1,0,1273.8901,3,3,10,0,12,280.2159,1456,8,2,1456,0,NA,0,17976.441,0,4,9,0,4.6687474,0,8616,5,1,12699.891,55,12,1,0,1,Beginner,n-3
2,account.a60a1ce9ea1449ff8c862998fcf4885f,27,126,79,5,0,12679.955,10,17,140,0,71,254.15187,1552,55,2,1552,0,NA,14,57559.445,3,7,55,0,16.441368,1,42738,17,1,39229.93,411,17,0,0,0,Pro,n-3
3,account.81b1fad4b89242b9a1dde6a743be8e9e,3,30,19,2,0,2917.0637,2,14,26,0,26,238.6614,1534,6,5,1534,0,NA,3,19009.246,0,20,6,0,0,0,6801,5,2,9826.081,50,26,0,0,0,Beginner,n-3
2,account.7ddd10ccb41549f29d4df9de1309b16d,138,1050,438,1,0,62684.316,26,104,766,0,399,451.85223,1617,393,4,1617,0,NA,124,461280,1,9,402,8,740.45825,8,264979,118,19,280001.6,2508,9,0,0,11,Pro,n-3
4,account.784a90d7737d404db22d12557622dfc6,132,777,347,4,0,47338.39,42,78,1046,0,350,333.78964,1637,388,3,1637,0,NA,143,615730.8,9,11,392,10,2927.6318,3,286286,114,21,241080.39,2536,5,0,0,8,Intermediate,n-3
3,account.a3bb63d8b5084d63b96714443a04f05c,0,0,0,0,0,0,1,0,0,0,0,0,274,1,0,274,0,NA,0,0,0,0,1,0,0,0,274,0,0,256.96805,3,0,0,0,0,Beginner,n-3
4,account.fd9859d83b0747eb91d91546b7b79e8d,9,56,29,0,0,4402.517,4,11,41,0,28,260.03778,1543,19,4,1543,0,NA,6,18308.318,0,5,19,0,11.479183,0,13730,7,1,21771.975,136,0,0,0,1,Intermediate,n-3
2,account.87511f0a43aa4f829f1d6de7bb051395,2,17,8,4,0,949.1698,2,2,10,0,5,289.33682,1213,8,1,1213,0,NA,1,14002.342,0,3,8,0,0,0,4904,2,1,5029.9565,57,5,0,0,0,Pro,n-3
3,account.962882b2a4a745f0aa6ec70d0bd6d2ef,16,239,179,12,0,23728.53,20,68,80,0,242,303.53653,1728,23,4,1728,0,NA,7,133131.38,5,21,36,1,430.40045,0,40892,25,5,42939.496,437,12,0,0,14,Beginner,n-3
3,account.b1b7e3c906624ca48beb9f087556e6cc,0,3,3,2,0,300,1,0,0,0,2,17.235714,458,1,1,458,0,NA,0,0,0,2,1,0,0,0,458,0,0,705.0357,7,2,0,0,0,Beginner,n-3
4,account.8d1538092b0f4e4b8763f8af3e196d00,44,229,284,1,0,36294.582,4,146,189,0,301,445.22266,1624,54,5,1624,0,NA,36,87137.38,0,18,60,3,128.77263,0,47125,31,4,68730.17,389,301,7,0,7,Intermediate,n-3
2,account.6b459480e03d4408a3cdbe8b3525bf2f,482,2162,1283,36,0,186069.44,45,317,1352,0,1394,389.92288,1604,559,5,1604,0,NA,192,567634.06,6,21,581,15,825.2725,3,348879,188,18,419665.38,4218,150,1,0,44,Pro,n-3
3,account.4b02ae3140954551b1dfea940e5a9afc,1,22,14,13,1,1848.9585,1,2,7,0,13,66.08054,1640,2,3,1640,0,NA,0,8137.6353,0,11,3,0,0,0,3099,1,0,3452.8235,37,13,1,0,1,Beginner,n-3
4,account.011a77696f4f42288a8284f885feaeb1,17,121,51,1,0,6781.885,5,12,112,0,50,378.881,1548,44,3,1548,0,NA,16,49817.285,11,14,47,1,58.041695,0,27554,15,0,38312.316,262,35,3,0,4,Intermediate,n-3
2,account.163e17f0bc2a4de0908c29edba2409e2,117,830,439,24,0,62781.02,38,161,686,0,537,543.4254,1586,189,4,1586,0,NA,51,486818.7,22,23,207,5,368.9429,5,182581,116,13,231066.56,1739,45,0,0,23,Pro,n-3
3,account.cc10304de2b44ac6bccd9e96c3169074,2,6,4,8,1,1196.2897,1,1,6,0,8,234.41449,1527,0,2,1527,0,NA,0,5330.9785,0,8,1,0,0,0,1527,1,0,2531.7007,9,8,1,0,1,Beginner,n-3
3,account.30e8ed0ade3f4eb6bb43078aa677392e,24,78,57,38,2,7770.375,2,12,33,0,66,357.30246,1558,8,3,1558,0,NA,6,34815.34,0,15,11,0,424.1021,0,11417,6,0,13348.793,109,66,3,0,3,Beginner,n-3
3,account.082fd9fda2e24629a1056ae8332f6c43,1,24,18,1,0,2178.014,2,10,15,0,19,259.29553,1476,2,2,1476,0,NA,3,6594.524,0,12,4,0,7.5730433,0,4458,3,0,8308.164,29,19,2,0,2,Beginner,n-3
4,account.d463904686d346078454d8e6ca3757c7,84,781,296,1,0,41792.332,38,68,471,0,303,266.66708,1636,220,4,1636,0,NA,73,229269.7,12,14,223,3,167.59787,1,156047,74,16,148029.86,1803,3,0,0,9,Intermediate,n-3
4,account.3d94577e488947c29faa03862930468a,28,250,95,0,0,13095.569,7,12,182,0,81,294.14444,1496,70,3,1496,0,NA,25,88283.51,0,7,75,0,922.84216,0,56165,43,4,82667.15,462,0,0,0,6,Intermediate,n-3
4,account.f083ddcaf0a24e49b4a9280d5a8327bd,9,79,34,2,0,6671.102,7,3,44,0,30,287.91592,1553,30,3,1553,0,NA,12,46721.758,0,5,31,0,123.99106,0,23246,12,1,21399.963,216,2,0,0,1,Intermediate,n-3
3,account.500ca421ecb84a21aa40b93b23307af6,59,432,250,0,0,37095.71,19,59,349,0,229,599.8628,1688,139,4,1688,0,NA,54,340617,4,10,148,0,269.02072,3,127389,65,6,125405.84,1162,77,3,0,9,Beginner,n-3
4,account.7b49d75c6832453eaad7a490dec25a1c,2,11,1,1,0,250.61166,2,0,4,0,1,13.449778,1417,2,1,1417,0,NA,1,3027.3408,0,1,3,0,0,0,1898,1,0,2369.827,16,1,0,0,1,Intermediate,n-3
3,account.d5c5a2c9a2a743e4b4eed67462e3cbac,5,13,6,0,0,874.0294,2,1,12,0,3,72.76443,925,8,1,925,0,NA,3,11659.307,0,1,8,0,0,0,3790,0,0,3008.3228,43,0,0,0,0,Beginner,n-3
3,account.6e4bbbb21f7346eeb7b21155efa77b6e,2,39,71,8,1,8670.275,14,27,50,0,97,281.83673,1364,20,4,1364,0,NA,1,56305.758,9,19,21,8,13.530432,0,16735,13,3,12250.336,125,8,1,0,8,Beginner,n-3
3,account.3c3cbbc68ffb436bb01ae5a34fdd1293,103,576,285,11,1,44042.836,19,52,515,0,262,379.22644,1656,202,4,1656,0,NA,56,290069.12,2,12,209,3,337.4529,2,149138,64,4,159030.52,1345,20,2,0,10,Beginner,n-3
3,account.7aafa42f62134065b2d29ff290a27786,2,13,6,0,0,459.39865,3,1,13,0,2,149.46207,1318,3,1,1318,0,NA,0,3032.8025,0,2,3,0,0,0,2339,1,0,1252.8701,31,0,0,0,0,Beginner,n-3
2,account.7854a78f8fcd43fca6d5ae07bc813269,10,41,47,0,0,6111.08,4,10,45,0,48,292.05875,1448,19,4,1448,0,NA,10,12204.08,2,11,20,0,0,0,8756,3,1,6686.432,109,48,2,0,2,Pro,n-3
3,account.e266ed37806c4c10b485ad3df1fa5bc1,4,10,3,0,0,657.03076,5,0,5,0,3,8.131621,479,6,1,479,0,NA,0,0,0,1,6,0,0,0,2091,2,0,3170.0576,20,0,0,0,0,Beginner,n-3
1,account.ee05232481f34f5bb0c1d72b9dd8f048,6,5,12,5,1,1727.1619,3,3,5,0,16,190.51234,790,5,3,790,0,NA,1,1881.8037,0,8,5,1,0,0,2022,2,0,2312.6265,38,5,1,0,1,Good,n-3
2,account.60b8b55e240148f9b497813830c2e4b3,42,304,143,16,0,20418.967,28,27,182,0,141,280.57187,1721,122,4,1721,0,NA,33,93440.16,2,9,126,11,806.10126,1,81738,37,4,77655.695,813,18,0,0,4,Pro,n-3
1,account.f815dcac00ab4386859a5ab5b5355c39,230,1192,710,52,2,102222.12,34,134,743,0,702,263.55106,1682,539,5,1682,0,NA,163,317020.44,1,9,546,6,191.87769,2,250462,119,4,276402.7,2931,95,2,0,9,Good,n-3
3,account.acc72496f7ee4e6d8d46c939619e9329,57,102,131,0,0,20205.861,16,39,106,0,135,264.04507,1476,75,4,1476,0,NA,19,33992.332,0,11,77,0,0,1,27910,13,0,30300.963,424,0,0,0,7,Beginner,n-3
4,account.595cc344580249b4b1eba66dabc241dc,1,7,5,0,0,810.8365,2,2,3,0,9,69.8916,1121,3,4,1121,0,NA,2,3803.9038,0,8,3,0,0,0,1591,0,0,1941.856,25,0,0,0,0,Intermediate,n-3
4,account.b0ac3d00b23a4585911dc9d7af77e3c1,667,3003,1685,10,0,262487.34,54,384,2824,0,1612,521.9943,1651,1789,5,1651,0,NA,396,1012564.1,19,14,1825,12,5211.77,18,1038327,555,30,1317366.1,8810,28,0,0,68,Intermediate,n-3
4,account.409a93230cd0477290cea3381373e7e1,44,207,121,18,1,19541.14,13,41,112,0,116,380.06476,1685,59,4,1685,0,NA,17,60426.297,6,12,63,0,71.101395,1,45479,30,1,48005.605,471,25,1,0,7,Intermediate,n-3
4,account.0f26c0b6d3734bd8945fe606fe03fc46,284,1011,613,39,1,90351.89,17,114,613,0,605,343.40363,1589,264,4,1589,0,NA,94,312183.38,2,13,272,1,496.23517,9,177299,102,11,211905.22,2317,39,1,0,18,Intermediate,n-3
3,account.f4b546cc6dab483e81996d5db45a14ba,0,1,0,0,0,0,1,0,1,0,0,0,700,1,0,700,0,NA,0,753.8028,0,0,1,0,0,0,700,0,0,1304.584,10,0,0,0,0,Beginner,n-3
3,account.239e7e58aa1640d099bc9be69a5ba5af,1,23,11,10,2,1417.6716,1,0,14,0,10,172.15724,1366,4,2,1366,0,NA,6,16309.278,0,3,6,1,442.71066,0,7516,5,0,10151.016,52,10,2,0,2,Beginner,n-3
3,account.766572a0875d43d4be87548cf894d83a,78,539,219,2,0,33785.195,20,44,310,0,228,401.93976,1587,154,3,1587,0,NA,57,202113.17,3,9,161,4,305.79376,0,109824,56,10,128308.78,1167,11,0,0,10,Beginner,n-3
2,account.ea119db8390745b7a9393c285b83ee98,64,372,299,6,0,40603.12,21,76,217,0,370,469.53638,1686,123,5,1686,0,NA,39,232806.34,29,18,136,3,232.66415,2,102385,63,12,112886.93,1063,152,4,0,16,Pro,n-3
3,account.14f41e63e2bd46aaa5a3fe64a7a2780f,0,2,2,1,0,199.99998,1,1,0,0,1,40.74525,599,1,1,599,0,NA,0,0,0,1,1,0,0,0,599,0,0,1295.8362,7,1,0,0,0,Beginner,n-3
4,account.0946cf61c7064877bcb8b1cde9521d52,2,15,12,7,0,2066.3953,3,4,9,0,14,254.18674,1334,3,3,1334,0,NA,0,5533.0527,1,7,3,1,0,0,2813,2,0,2860.817,32,14,0,0,0,Intermediate,n-3
3,account.3a166a82f0124fe6b6a36334c864dbbe,12,49,32,7,0,6072.093,3,10,18,0,35,727.0511,1457,15,3,1457,0,NA,4,20133.93,0,7,17,1,0,0,11609,9,1,14349.486,124,35,2,0,2,Beginner,n-3
4,account.1ad303db8fef4885873f1d34f32e23c0,0,6,0,0,0,133.03572,2,0,5,0,0,0,873,2,0,873,0,NA,0,1330.5754,0,0,2,0,0,0,1158,0,0,1215.6968,14,0,0,0,0,Intermediate,n-3
3,account.4dc2826462e541efadf781b425d9dcfc,51,602,195,0,0,27123.037,18,37,205,0,182,297.57,1586,145,3,1586,0,NA,23,156843.16,2,7,148,1,454.90234,4,90695,35,5,127902.41,1142,0,0,0,3,Beginner,n-3
3,account.b3356181914843d59b642afd3c7c169a,4,23,13,15,1,1887.9056,2,1,10,0,16,128.04271,1502,6,2,1502,0,NA,2,43592.11,1,6,6,0,23.757818,0,7180,6,1,8366.695,59,15,1,0,2,Beginner,n-3
3,account.a42eca94502943eeb667d5bf9bd9f772,2,7,6,3,0,551.7536,1,1,2,0,3,112.8909,1239,1,2,1239,0,NA,2,1151.4117,0,3,1,0,0,0,1239,1,0,816.74023,6,3,0,0,0,Beginner,n-3
2,account.139680c55d364f9092a542071fc51f8d,158,977,516,17,1,77273.09,29,152,582,0,513,592.21313,1572,309,4,1572,0,NA,113,331011.84,11,14,316,3,283.42447,1,216989,114,9,282395.88,2431,23,1,0,15,Pro,n-3
3,account.9ea5093963a449d7a2a5e748b899b975,3,13,25,24,0,2861.8604,1,2,25,0,24,81.114204,1320,11,2,1320,0,NA,4,911.6968,0,7,11,0,0,0,5020,2,0,3754.079,62,24,0,0,0,Beginner,n-3
3,account.e233d18b6b234f3ebc4254dd9cf5bc80,18,36,48,15,0,6170.919,2,16,18,0,55,137.18164,1568,12,3,1568,0,NA,10,17569.117,3,17,12,0,0,0,6405,2,2,7398.7354,89,15,0,0,0,Beginner,n-3
3,account.28b1b57b192f445b8bc156f0b1ca1217,2,9,2,0,0,745.0602,2,0,13,0,3,253.46173,1452,6,1,1452,0,NA,2,17043.203,0,2,6,0,0,0,6696,5,0,10173.288,46,0,0,0,0,Beginner,n-3
3,account.8e7bfe8c11db4d01963277c588f08ce6,53,391,189,9,1,26170.615,31,57,248,0,246,410.91974,1580,133,2,1580,0,NA,30,248928,3,8,148,9,406.58783,3,130869,72,0,162678.67,1301,9,1,0,26,Beginner,n-3
4,account.919ca03702124c0197f11d6053c37418,154,1151,860,12,1,127433.555,29,212,757,0,980,598.2131,1675,273,4,1675,0,NA,104,350446.3,18,17,297,6,754.23505,3,239907,139,32,225569.36,2993,33,1,0,29,Intermediate,n-3
2,account.4345a97a9afa4d998ad079d6f8afef31,1,8,6,3,0,1070.8715,3,0,3,0,8,31.905718,1215,4,2,1215,0,NA,1,0,0,3,4,0,0,0,2501,3,0,1432.7164,40,3,0,0,1,Pro,n-3
3,account.a54e6bd70a5b4ee595150f5cf22caf10,32,229,95,13,0,14006.699,6,37,172,0,99,622.5707,1594,83,4,1594,0,NA,40,95293.23,1,10,83,6,938.8882,1,62337,32,2,86096.28,500,85,1,0,1,Beginner,n-3
3,account.7c41dae23caf4bbd97d80f39d6935861,5,74,26,1,0,4252.8325,9,4,77,0,27,121.37846,1587,29,3,1587,0,NA,12,47689.766,0,6,29,0,145.54016,0,24726,14,0,28829.217,240,1,0,0,0,Beginner,n-3
3,account.5f309917e10e4aab95e8143e296033b4,3,20,14,2,0,2144.3835,3,5,8,0,14,137.79025,1560,7,3,1560,0,NA,3,1740.2551,0,5,8,0,0,0,5245,2,1,8579.949,60,2,0,0,1,Beginner,n-3
3,account.fea41f28c6f54cb4a430e96341b13dc8,5,38,14,5,0,1667.8999,3,3,18,0,10,212.29732,1505,13,1,1505,0,NA,3,30028.076,0,2,13,0,46.439175,1,13964,6,1,15246.383,102,5,0,0,0,Beginner,n-3
